Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
KOTAKNIFTY,EQ,08-Jan-2024,233.44,235.37,235.37,231.08,231.47,231.43,232.53,28662,"66,64,833.71",702,17472,60.96
KOTAKNIFTY,EQ,09-Jan-2024,231.43,231.43,233.49,231.3,231.7,231.66,232.92,20070,"46,74,666.05",320,16119,80.31
KOTAKNIFTY,EQ,10-Jan-2024,231.66,223.45,232.69,223.45,232.35,232.34,232.05,79464,"1,84,39,230.26",389,21511,27.07
KOTAKNIFTY,EQ,11-Jan-2024,232.34,233.23,233.5,232.22,232.87,232.48,232.91,18179,"42,34,046.82",347,13717,75.46
KOTAKNIFTY,EQ,12-Jan-2024,232.48,233.99,235.5,232.49,234.77,235.02,234.46,23726,"55,62,760.37",449,18487,77.92
KOTAKNIFTY,EQ,15-Jan-2024,235.02,234.5,237.63,233.55,237.55,237.35,236.83,25977,"61,52,070.65",658,17494,67.34
KOTAKNIFTY,EQ,16-Jan-2024,237.35,239.8,239.8,236.02,236.57,236.75,236.93,8179,"19,37,841.51",372,5855,71.59
KOTAKNIFTY,EQ,17-Jan-2024,236.75,235.13,235.54,231.73,232.37,232.1,233.43,79474,"1,85,51,705.24",898,67008,84.31
KOTAKNIFTY,EQ,18-Jan-2024,232.1,233.75,234.9,229.26,231.25,231.57,230.85,54094,"1,24,87,818.48",549,40555,74.97
KOTAKNIFTY,EQ,19-Jan-2024,231.57,231.57,233.34,231.57,233.24,232.77,232.85,8110,"18,88,420.28",321,5116,63.08
KOTAKNIFTY,EQ,20-Jan-2024,232.77,233.26,233.99,232.2,232.73,232.58,233.17,11669,"27,20,889.82",274,7611,65.22
KOTAKNIFTY,EQ,23-Jan-2024,232.58,232.58,235,227.74,227.83,228.96,230.28,74218,"1,70,91,241.61",1071,61702,83.14
KOTAKNIFTY,EQ,24-Jan-2024,228.96,228.96,232.9,228,230.97,231.14,230.15,17940,"41,28,905.89",521,11181,62.32
KOTAKNIFTY,EQ,25-Jan-2024,231.14,231.15,231.15,228.8,230,230.29,229.94,22971,"52,81,914.99",449,15489,67.43
KOTAKNIFTY,EQ,29-Jan-2024,230.29,230.29,234.28,230.29,233.68,233.49,232.66,24159,"56,20,758.54",588,17878,74
KOTAKNIFTY,EQ,30-Jan-2024,233.49,233.49,235.98,231.5,231.91,231.94,232.96,7817,"18,21,051.37",357,4963,63.49
KOTAKNIFTY,EQ,31-Jan-2024,231.94,231.94,234.18,231.13,233.72,233.66,233.2,19471,"45,40,684.64",385,12458,63.98
KOTAKNIFTY,EQ,01-Feb-2024,233.66,233.61,234.9,233.21,233.4,233.64,234.05,38541,"90,20,688.75",410,15400,39.96
KOTAKNIFTY,EQ,02-Feb-2024,233.64,233.64,237.7,233.64,235.34,235.02,236.31,22978,"54,29,917.92",479,16741,72.86
KOTAKNIFTY,EQ,05-Feb-2024,235.02,235.02,236.6,233.54,233.9,234.09,235.55,19090,"44,96,655.34",620,13052,68.37
KOTAKNIFTY,EQ,06-Feb-2024,234.09,234.26,236.3,234.01,235.97,235.7,235.43,11615,"27,34,552.72",397,8488,73.08
KOTAKNIFTY,EQ,07-Feb-2024,235.7,238.8,239.6,235.26,236.7,236.27,236.26,16560,"39,12,517.31",476,10124,61.14
KOTAKNIFTY,EQ,08-Feb-2024,236.27,236.27,237.42,233.58,235.03,234.47,235.08,42311,"99,46,618.34",597,21610,51.07
KOTAKNIFTY,EQ,09-Feb-2024,234.47,234.47,235,232.03,234.85,234.76,234.2,12910,"30,23,488.99",407,7028,54.44
KOTAKNIFTY,EQ,12-Feb-2024,234.76,234.76,235.19,232.61,233.67,233.21,233.61,59660,"1,39,37,330.47",532,53620,89.88
KOTAKNIFTY,EQ,13-Feb-2024,233.21,233.2,234.97,231.56,234.58,234.31,233.79,12352,"28,87,829.45",446,7223,58.48
KOTAKNIFTY,EQ,14-Feb-2024,234.31,233.5,235.81,232.39,235.81,235.39,234.71,30504,"71,59,523.64",426,21250,69.66
KOTAKNIFTY,EQ,15-Feb-2024,235.39,235.39,237.39,234.93,236.35,236.01,235.35,19748,"46,47,736.04",389,16092,81.49
KOTAKNIFTY,EQ,16-Feb-2024,236.01,236.01,238,235.03,237.03,237.16,237.09,34097,"80,84,087.62",404,30440,89.27
KOTAKNIFTY,EQ,19-Feb-2024,237.16,237.16,239.63,236.77,238.6,238.64,238.73,47671,"1,13,80,563.28",648,33923,71.16
